user_id,active_month,avg_month_logins_amount,days_since_last_login,frecuency_score_last_active_month,is_churn,avg_month_fiat_payment_volumen,avg_month_fiat_payment_tx_amount,avg_month_crypto_payment_volumen,avg_month_earn_volumen,avg_month_earn_tx_amount,avg_month_fiat_cashin_volumen,avg_month_fiat_cashin_tx_amount,avg_month_crypto_cashin_volumen,avg_month_crypto_cashin_tx_amount,avg_month_fiat_cashout_volumen,avg_month_fiat_cashout_tx_amount,avg_month_crypto_cashout_volumen,avg_month_crypto_cashout_tx_amount
user_00233,2,4.4,136,6.43,1,0.0,0,0.0,0.02,0,8.32,0,0.0,0,9.2,1,0.0,1
user_00234,6,8.6,13,0.0,0,0.27,0,0.07,0.02,14,2.28,1,0.0,0,1.82,1,0.07,0
user_00235,1,0.9,332,7.8,1,0.0,0,0.0,0.0,0,0.7,1,0.0,0,0.0,0,0.0,0
user_00236,5,5.0,00:00:00,0.0,0,0.0,0,0.0,10.61,9,1529.89,1,0.0,0,141.51,0,0.0,0
user_00237,4,1.0,44,61.75,1,0.0,0,66.81,0.0,0,28.54,1,4.34,0,34.03,1,0.0,0
user_00238,1,1.0,238,6.05,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00239,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00240,9,6.4,10,11.72,1,0.0,1,0.09,0.0,0,0.09,0,0.0,1,0.0,0,0.0,0
user_00241,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00242,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00243,1,1.7,207,12.91,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00244,1,5.5,105,21.22,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1
user_00245,3,2.0,36,4.44,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00246,10,18.3,00:00:00,0.0,0,39.28,0,0.08,0.94,3,675.13,14,0.0,0,708.7,58,0.0,1
user_00247,2,2.0,336,21.25,1,43.32,0,0.0,0.0,1,45.81,1,0.0,0,1.88,0,0.0,0
user_00248,6,22.1,2,0.0,0,54.73,20,1.93,0.1,12,214.62,24,0.0,0,142.28,27,0.03,0
user_00249,1,1.1,339,6.17,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00250,2,1.7,158,4.27,1,0.0,0,1.18,0.0,0,0.04,1,0.0,0,1.22,0,0.0,0
user_00251,5,2.2,216,3.35,1,29.76,1,79.49,0.0,0,52.73,0,0.0,0,24.66,0,0.0,0
user_00252,2,5.7,69,27.91,1,0.0,0,0.48,0.0,1,0.02,1,0.0,0,0.56,1,0.0,0
user_00253,1,1.0,127,9.51,1,0.0,0,0.0,0.0,1,0.81,0,0.0,0,0.72,1,0.0,1
user_00254,1,1.0,322,4.5,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00255,3,3.4,52,3.79,1,0.0,0,2.97,0.0,0,12.76,0,0.0,0,14.01,0,0.0,0
user_00256,2,2.3,337,6.1,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_00257,6,17.6,1,0.0,0,0.0,0,0.0,4.29,10,1806.3,12,0.0,0,2018.35,19,0.0,0
user_00258,1,1.2,274,5.76,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00259,1,1.1,328,4.7,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00260,1,1.0,320,3.6,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00261,1,5.0,138,25.64,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0
user_00262,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1
user_00263,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00264,7,4.9,3,0.0,0,0.0,0,0.96,0.0,1,4.06,1,0.96,0,5.45,1,0.0,0
user_00265,2,8.0,313,118.85,1,0.0,1,835.1,0.0,0,1004.25,5,0.0,1,0.0,0,907.55,3
user_00266,3,2.0,59,48.13,1,0.0,0,0.96,0.0,0,12.87,2,0.9,0,12.01,1,0.0,0
user_00267,4,7.0,8,0.0,0,0.0,0,0.0,0.01,1,54.21,2,0.0,0,51.54,2,0.0,1
user_00268,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00269,2,3.0,63,4.47,1,0.0,0,0.33,0.0,0,0.36,2,0.0,1,0.68,2,0.0,0
user_00270,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00271,2,1.1,86,2.9,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00272,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00273,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00274,1,3.1,312,10.72,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00275,1,1.0,279,4.44,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00276,3,4.3,205,18.2,1,0.0,0,0.58,0.0,0,44.92,1,0.0,0,39.34,2,0.0,0
user_00277,2,2.0,123,3.81,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00278,2,1.0,171,3.69,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00279,2,1.9,306,16.04,1,0.0,1,0.0,0.0,0,104.96,0,0.0,0,123.33,1,0.0,1
user_00280,1,0.9,361,4.69,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_00281,1,0.9,99,4.25,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00282,2,5.3,339,7.38,1,470.04,17,0.0,0.0,0,663.54,3,0.0,0,178.5,3,0.0,0
user_00283,2,3.0,54,3.95,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00284,1,1.0,296,4.58,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00285,3,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00286,1,1.0,369,4.37,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00287,1,6.6,80,54.89,1,0.0,0,0.95,0.0,0,0.18,1,0.0,0,0.79,1,0.0,0
user_00288,4,11.5,00:00:00,0.0,0,6.17,1,0.0,1.11,13,154.18,10,0.0,0,112.79,14,0.0,0
user_00289,1,0.8,331,4.69,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00290,2,1.0,123,5.33,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00291,8,4.8,136,76.29,1,91.58,5,0.36,0.0,0,201.06,3,0.0,0,104.73,2,0.0,0
user_00292,1,1.1,313,5.12,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0
user_00293,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00294,1,1.6,283,9.1,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_00295,1,3.2,69,12.97,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1
user_00296,1,1.0,289,5.09,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00297,1,0.9,229,4.4,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00298,1,1.9,293,6.81,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00299,1,0.9,95,27.35,1,0.0,0,1.69,0.0,0,1.68,2,0.0,0,3.57,1,0.0,0
user_00300,1,3.0,364,22.08,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0
user_00301,1,1.1,309,4.15,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1
user_00302,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00303,3,8.1,11,248.2,1,50.55,2,108.13,0.04,2,103.38,3,60.92,1,58.99,1,58.43,3
user_00304,1,0.8,299,4.99,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00305,1,1.0,347,4.7,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_00306,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00307,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00308,4,5.2,1,0.0,0,7.19,1,0.81,0.02,7,32.95,0,0.0,1,27.66,4,0.0,0
user_00309,1,3.4,208,39.76,1,0.0,1,0.82,0.0,1,0.0,0,0.0,0,0.99,1,0.0,0
user_00310,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00311,3,4.3,172,14.76,1,5.76,0,32.64,0.0,0,38.9,1,0.0,0,0.0,0,31.45,0
user_00312,1,10.4,342,54.15,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00313,2,2.1,45,3.45,1,0.0,0,2.37,0.0,0,0.0,0,0.0,0,2.27,1,0.0,0
user_00314,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00315,1,5.3,73,34.51,1,0.0,0,1.06,0.0,3,0.0,0,0.0,0,0.96,1,0.0,0
user_00316,1,1.9,243,7.74,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_00317,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00318,3,7.7,9,102.3,1,7.94,0,0.59,0.0,0,45.66,8,0.0,1,36.57,5,0.0,1
user_00319,7,3.3,24,0.0,0,0.0,1,0.11,0.01,14,0.0,0,0.0,0,0.0,1,0.0,1
user_00320,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00321,4,17.1,1,0.0,0,27.83,9,7.55,0.03,9,156.82,17,0.0,0,108.33,18,0.0,1
user_00322,4,2.7,204,5.19,1,0.0,0,157.36,0.0,0,0.0,0,172.26,1,157.16,1,0.0,0
user_00323,1,1.1,226,4.95,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00324,2,6.9,274,56.87,1,107.73,17,0.0,0.0,0,232.3,2,0.0,0,147.23,10,0.0,0
user_00325,1,1.1,226,5.06,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_00326,1,4.9,199,28.24,1,0.0,0,0.0,0.0,0,107.74,3,0.0,0,99.85,0,0.0,0
user_00327,1,1.0,315,5.15,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00328,1,9.9,67,44.42,1,0.0,0,0.0,0.0,0,6.78,1,0.0,0,5.95,1,0.0,1
user_00329,6,4.9,168,22.08,1,3.92,0,20.33,0.06,2,42.47,1,0.0,0,21.08,1,0.0,0
user_00330,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00331,1,5.1,208,48.29,1,0.0,0,0.0,0.0,0,20.01,2,0.0,0,18.66,3,0.0,0
user_00332,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1
user_00333,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00334,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_00335,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00336,1,1.1,361,5.34,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00337,6,4.9,45,0.0,0,0.22,0,2.09,0.24,16,0.72,1,0.0,0,0.0,0,0.0,0
user_00338,2,6.7,78,72.72,1,341.59,6,0.0,0.0,1,980.59,3,0.0,0,608.3,3,0.0,0
user_00339,5,12.0,1,0.0,0,0.0,1,284.12,0.02,4,372.26,3,315.81,4,191.64,3,485.01,7
user_00340,1,,,3.67,1,0.0,1,0.0,0.0,1,36.17,2,0.0,1,42.25,1,0.0,0
user_00341,2,2.9,334,20.82,1,0.0,0,3.27,0.0,0,1.15,0,0.0,1,1.06,2,0.0,0
user_00342,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00343,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_00344,1,0.9,148,4.53,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00345,1,1.2,307,4.84,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00346,2,5.9,309,24.44,1,360.41,6,1.28,0.0,1,322.56,3,0.0,0,8.58,1,0.0,0
user_00347,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00348,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00349,1,1.6,315,7.11,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00350,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,0
user_00351,1,5.9,229,65.59,1,0.0,0,0.0,0.0,0,961.32,6,0.0,0,948.43,6,0.0,0
user_00352,1,3.3,183,14.95,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00353,1,0.9,304,4.91,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_00354,1,1.0,284,4.94,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00355,9,3.1,104,4.63,1,155.72,5,2.33,0.03,1,193.04,2,2.56,0,33.58,1,0.0,0
user_00356,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00357,1,2.8,326,14.9,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_00358,1,2.1,155,9.16,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00359,6,19.2,00:00:00,0.0,0,84.03,5,50.09,0.29,21,237.2,9,0.0,0,91.59,0,0.0,0
user_00360,1,1.2,233,5.04,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_00361,1,1.2,142,40.31,1,0.02,1,4.15,0.0,0,0.02,0,0.0,0,4.02,1,0.0,0
user_00362,2,1.1,188,18.28,1,0.0,1,0.0,0.0,0,1408.66,1,0.0,0,1541.49,0,0.0,1
user_00363,2,3.5,90,26.01,1,0.0,0,1.63,0.0,0,8.61,4,0.0,0,6.92,3,0.0,0
user_00364,1,0.9,330,5.85,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_00365,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1
user_00366,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00367,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00368,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00369,2,5.3,59,15.44,1,0.0,1,2.89,0.0,0,1.69,2,0.0,0,1.48,1,0.0,0
user_00370,6,6.1,5,0.0,0,0.0,0,0.0,0.27,10,51.6,1,0.0,0,48.8,3,0.0,1
user_00371,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00372,1,1.2,240,5.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00373,1,1.0,291,5.62,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0
user_00374,1,0.9,299,5.64,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1
user_00375,1,1.1,236,3.8,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00376,1,6.3,100,37.43,1,0.0,0,0.0,0.0,3,0.77,1,0.0,0,0.74,1,0.0,0
user_00377,2,1.9,297,14.2,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1
user_00378,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0
user_00379,1,1.1,145,5.18,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_00380,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1
user_00381,1,0.8,260,5.3,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00382,4,5.5,6,0.0,0,0.0,0,0.28,0.01,4,68.33,2,0.0,0,73.14,1,0.0,0
user_00383,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00384,5,5.8,61,5.22,1,0.0,0,1.32,0.0,1,0.0,0,0.0,0,1.46,0,0.0,1
user_00385,1,1.1,137,5.51,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1
user_00386,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00387,1,2.0,242,34.49,1,0.0,0,3.01,0.0,0,0.0,0,2.84,1,3.0,0,0.0,1
user_00388,2,3.5,333,58.92,1,0.0,0,0.0,0.0,0,1356.33,1,0.0,1,1404.83,1,0.0,0
user_00389,5,14.2,4,0.0,0,107.37,4,0.0,0.0,0,1375.74,25,0.0,1,1095.01,17,0.0,0
user_00390,2,3.2,122,8.04,1,0.0,0,0.35,0.01,1,0.8,0,0.0,0,1.11,0,0.0,0
user_00391,1,,,0.0,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1
user_00392,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00393,1,2.0,70,8.13,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_00394,2,8.1,37,72.31,1,0.0,0,13.01,0.0,0,7.3,1,0.0,0,6.01,0,0.0,1
user_00395,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00396,9,9.8,103,57.7,1,124.13,14,6.04,0.12,6,523.02,13,5.44,0,335.92,11,0.0,1
user_00397,1,4.6,354,27.82,1,0.0,1,0.0,0.0,0,301.82,3,0.0,0,285.73,2,0.0,0
user_00398,7,17.9,1,0.0,0,1.38,0,0.12,0.02,1,144.81,28,0.0,0,152.84,101,0.0,0
user_00399,6,12.5,1,0.0,0,5.82,1,0.0,12.87,35,2844.11,2,0.0,0,2223.89,7,0.0,0
user_00400,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00401,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00402,1,0.8,253,3.91,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00403,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00404,1,1.3,88,5.21,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00405,2,2.3,310,5.03,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00406,2,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00407,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1
user_00408,3,2.8,33,15.84,1,0.0,1,0.0,0.84,9,48.77,0,0.0,1,54.35,1,0.0,0
user_00409,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00410,1,1.1,67,5.51,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00411,7,1.9,133,57.75,1,3.68,1,7.09,0.09,3,6.15,0,0.0,0,0.0,0,0.0,0
user_00412,1,0.7,168,4.45,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00413,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00414,1,6.4,78,1263.07,1,0.0,0,0.0,0.0,0,5255.97,681,0.0,0,4560.72,89,0.0,0
user_00415,7,2.3,7,0.0,0,0.0,1,0.34,0.34,8,10.15,0,0.0,1,1.79,0,0.0,1
user_00416,2,2.5,238,9.28,1,0.0,0,5.1,0.0,0,0.0,0,5.02,1,4.57,1,0.0,0
user_00417,2,1.9,197,5.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00418,1,1.8,121,9.12,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00419,1,1.0,251,3.69,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00420,4,4.0,278,4.91,1,390.96,5,0.0,0.57,5,402.5,4,0.0,0,34.37,1,0.0,0
user_00421,1,1.1,142,4.87,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1
user_00422,2,1.2,219,4.48,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00423,1,2.0,319,8.27,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00424,1,1.2,76,5.17,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_00425,2,2.1,121,4.86,1,0.0,0,0.84,0.0,0,0.0,0,0.0,0,0.76,0,0.0,1
user_00426,2,1.2,310,4.93,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00427,1,10.9,78,97.81,1,0.0,0,8.74,0.0,5,5.48,1,0.0,0,4.08,1,0.0,0
user_00428,2,1.9,289,16.81,1,0.0,0,0.0,0.0,1,23.86,0,0.0,0,22.59,0,0.0,1
user_00429,3,15.8,276,272.17,1,0.0,0,0.0,0.0,1,1425.8,205,0.0,1,1246.28,51,0.0,1
user_00430,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00431,2,5.4,332,4.12,1,150.62,19,0.0,0.05,4,168.02,6,0.0,1,8.84,1,0.0,1
user_00432,4,19.6,81,161.24,1,0.0,0,0.0,0.0,0,2138.32,13,0.0,1,2118.53,29,0.0,0
user_00433,1,2.1,202,39.29,1,0.0,0,1.69,0.0,1,0.0,0,0.0,1,1.97,1,0.0,0
user_00434,6,21.1,201,472.11,1,0.0,0,0.0,0.64,5,4484.49,83,0.0,0,4358.98,28,0.0,1
user_00435,4,10.7,28,4.3,1,19.65,3,1.7,0.17,7,85.27,4,0.0,0,71.84,6,0.0,1
user_00436,1,1.7,134,10.83,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_00437,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00438,1,1.0,193,10.65,1,0.0,0,0.0,0.0,1,454.4,1,0.0,0,456.98,1,0.0,0
user_00439,1,1.0,280,4.08,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1
user_00440,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_00441,3,4.3,110,4.99,1,0.0,0,4.88,0.0,0,0.0,0,4.81,2,4.59,0,0.0,0
user_00442,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1
user_00443,11,17.2,00:00:00,0.0,0,11.48,869,2.59,0.05,11,16.33,19,9.13,69,8.28,11,7.75,20
user_00444,2,4.3,339,7.32,1,186.71,12,0.0,0.0,0,180.65,9,0.0,1,10.92,0,0.0,0
user_00445,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00446,1,3.1,128,13.99,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00447,1,1.2,342,4.55,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00448,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00449,4,3.9,3,0.0,0,0.0,0,0.0,0.8,9,17.7,0,0.0,0,0.0,0,0.0,0
user_00450,1,7.4,286,73.77,1,283.07,9,0.0,0.0,1,355.63,5,0.0,0,60.45,2,0.0,1
user_00451,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_00452,1,3.4,137,53.04,1,0.02,2,3.31,0.0,0,0.02,2,0.0,0,2.79,1,0.0,0
user_00453,2,1.0,243,3.93,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_00454,4,5.0,2,0.0,0,0.0,0,0.0,0.53,7,28.98,1,0.0,1,24.64,1,0.0,0
user_00455,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00456,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1
user_00457,1,5.7,252,38.3,1,0.0,1,0.0,0.0,0,25.66,4,0.0,0,25.99,5,0.0,0
user_00458,1,4.9,103,109.33,1,0.0,0,4.53,0.01,6,2.82,6,0.0,1,2.74,1,0.0,0
user_00459,2,3.4,255,19.01,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_00460,4,,,0.0,0,0.0,0,0.0,0.74,12,129.55,0,0.0,0,112.08,4,0.0,0
user_00461,3,2.8,13,44.79,1,0.0,1,9.93,0.0,0,4.37,0,0.0,0,3.96,2,0.0,1
user_00462,1,,,4.53,1,0.0,1,0.0,0.0,0,73.41,1,0.0,0,67.9,2,0.0,0
user_00463,1,1.0,341,4.75,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_00464,1,0.9,325,4.29,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1
user_00465,1,1.0,353,4.59,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_00466,1,1.0,331,4.82,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_00467,4,4.5,43,12.74,1,3.73,1,0.0,0.13,2,103.64,3,0.0,0,102.68,8,0.0,0
user_00468,1,1.1,180,4.9,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
